source_id,target_id,target_title,discipline
https://openalex.org/W2144337810,https://openalex.org/W3123429165,,Unknown
https://openalex.org/W2989173596,https://openalex.org/W6749524206,,Unknown
https://openalex.org/W2989173596,https://openalex.org/W6756244211,,Unknown
https://openalex.org/W2989173596,https://openalex.org/W6756739692,,Unknown
https://openalex.org/W2989173596,https://openalex.org/W6762224649,,Unknown
https://openalex.org/W2989173596,https://openalex.org/W6755599991,,Unknown
https://openalex.org/W2989173596,https://openalex.org/W2895882341,A Collision-Free Surveillance System Using Smart UAVs in Multi Domain IoT,Computer science
https://openalex.org/W2989173596,https://openalex.org/W2268751503,Wireless communications with unmanned aerial vehicles: opportunities and challenges,Computer science
https://openalex.org/W2989173596,https://openalex.org/W2962804513,Energy-Efficient UAV Communication With Trajectory Optimization,Computer science
https://openalex.org/W2989173596,https://openalex.org/W2738731084,The Sky Is Not the Limit: LTE for Unmanned Aerial Vehicles,Computer science
https://openalex.org/W2989173596,https://openalex.org/W6719947625,,Unknown
https://openalex.org/W2989173596,https://openalex.org/W2586992378,UAV-Based IoT Platform: A Crowd Surveillance Use Case,Computer science
https://openalex.org/W2989173596,https://openalex.org/W2898157791,Transceiver Design and Multihop D2D for UAV IoT Coverage in Disasters,Computer science
https://openalex.org/W2989173596,https://openalex.org/W2904635850,Ultra-Reliable IoT Communications with UAVs: A Swarm Use Case,Computer science
https://openalex.org/W2989173596,https://openalex.org/W6758090675,,Unknown
https://openalex.org/W2989173596,https://openalex.org/W2963562791,Joint Altitude and Beamwidth Optimization for UAV-Enabled Multiuser Communications,Computer science
https://openalex.org/W2989173596,https://openalex.org/W6724372461,,Unknown
https://openalex.org/W2989173596,https://openalex.org/W2790256744,UAV Trajectory Optimization for Data Offloading at the Edge of Multiple Cells,Computer science
https://openalex.org/W2989173596,https://openalex.org/W2523219060,Throughput Maximization for UAV-Enabled Mobile Relaying Systems,Computer science
https://openalex.org/W2989173596,https://openalex.org/W2917190936,Maximization of Data Dissemination in UAV-Supported Internet of Things,Computer science
https://openalex.org/W2989173596,https://openalex.org/W2963542767,Common Throughput Maximization in UAV-Enabled OFDMA Systems With Delay Consideration,Computer science
https://openalex.org/W2613605741,https://openalex.org/W2558431499,Placement Optimization of UAV-Mounted Mobile Base Stations,Computer science
https://openalex.org/W2613605741,https://openalex.org/W2514674767,Cyclical Multiple Access in UAV-Aided Communications: A Throughput-Delay Tradeoff,Computer science
https://openalex.org/W2613605741,https://openalex.org/W2523219060,Throughput Maximization for UAV-Enabled Mobile Relaying Systems,Computer science
https://openalex.org/W2613605741,https://openalex.org/W2113274749,Wireless Relay Communications with Unmanned Aerial Vehicles: Performance and Optimization,Computer science
https://openalex.org/W2613605741,https://openalex.org/W2798766386,Nonlinear Programming,Computer science
https://openalex.org/W2613605741,https://openalex.org/W2343823234,"Fundamental Green Tradeoffs: Progresses, Challenges, and Impacts on 5G Networks",Computer science
https://openalex.org/W2613605741,https://openalex.org/W2210084516,A Unified Algorithmic Framework for Block-Structured Optimization Involving Big Data: With applications in machine learning and signal processing,Computer science
https://openalex.org/W2613605741,https://openalex.org/W2963285294,Joint Trajectory and Communication Design for UAV-Enabled Multiple Access,Computer science
https://openalex.org/W2613605741,https://openalex.org/W2296319761,Convex Optimization,Computer science
https://openalex.org/W2613605741,https://openalex.org/W2412503523,Efficient Deployment of Multiple Unmanned Aerial Vehicles for Optimal Wireless Coverage,Computer science
https://openalex.org/W2613605741,https://openalex.org/W2763945873,Securing UAV Communications Via Trajectory Optimization,Computer science
https://openalex.org/W2613605741,https://openalex.org/W2964129085,An Overview of Sustainable Green 5G Networks,Computer science
https://openalex.org/W2613605741,https://openalex.org/W2268751503,Wireless communications with unmanned aerial vehicles: opportunities and challenges,Computer science
https://openalex.org/W2613605741,https://openalex.org/W2594517509,"Joint Optimization of User Association, Subchannel Allocation, and Power Allocation in Multi-Cell Multi-Association OFDMA Heterogeneous Networks",Computer science
https://openalex.org/W2613605741,https://openalex.org/W3098405735,Unmanned aerial vehicle with underlaid device-to-device communications:performance and tradeoffs,Computer science
https://openalex.org/W2613605741,https://openalex.org/W901642097,The Internet of Flying-Things: Opportunities and Challenges with Airborne Fog Computing and Mobile Cloud in the Clouds,Computer science
https://openalex.org/W2613605741,https://openalex.org/W2289204537,Efficient 3-D placement of an aerial base station in next generation cellular networks,Computer science
https://openalex.org/W2613605741,https://openalex.org/W2031834036,Optimal LAP Altitude for Maximum Coverage,Computer science
https://openalex.org/W2613605741,https://openalex.org/W2950347471,Mobile Edge Computing via a UAV-Mounted Cloudlet: Optimization of Bit Allocation and Path Planning,Computer science
https://openalex.org/W2613605741,https://openalex.org/W2791581070,Delay-constrained throughput maximization in UAV-enabled OFDM systems,Computer science
https://openalex.org/W2266385688,https://openalex.org/W1998047469,Directed Self-Assembly of Nanoparticles,Materials science
https://openalex.org/W2266385688,https://openalex.org/W1984558580,Surface roughness directed self-assembly of patchy particles into colloidal micelles,Materials science
https://openalex.org/W2266385688,https://openalex.org/W2054905409,Designed to yield,Materials science
https://openalex.org/W2266385688,https://openalex.org/W2162007763,Three‐dimensional Directed Assembly of Block Copolymers together with Two‐dimensional Square and Rectangular Nanolithography,Materials science
https://openalex.org/W2266385688,https://openalex.org/W2127293817,Inverse optimization techniques for targeted self-assembly,Computer science
https://openalex.org/W2266385688,https://openalex.org/W2120051327,Optimized Interactions for Targeted Self-Assembly: Application to a Honeycomb Lattice,Materials science
https://openalex.org/W2266385688,https://openalex.org/W2172142537,Synthetic diamond and wurtzite structures self-assemble with isotropic pair interactions,Materials science
https://openalex.org/W2266385688,https://openalex.org/W2112873175,Optimized monotonic convex pair potentials stabilize low-coordinated crystals,Mathematics
https://openalex.org/W2266385688,https://openalex.org/W1987804797,Unusual ground states via monotonic convex pair potentials,Mathematics
https://openalex.org/W2266385688,https://openalex.org/W2113447264,Phase Diagram of Star Polymer Solutions,Materials science
https://openalex.org/W2266385688,https://openalex.org/W2101441087,The zero-temperature phase diagram of soft-repulsive particle fluids,Physics
https://openalex.org/W3021971398,https://openalex.org/W2794618214,Low-delay broadband satellite communications with high-altitude unmanned aerial vehicles,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2896835129,Energy-efficient multi-UAV coverage deployment in UAV networks: A game-theoretic framework,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2729697725,Resource Allocations for Secure Cognitive Satellite-Terrestrial Networks,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2884572749,Energy Efficient Cognitive Spectrum Sharing Scheme Based on Inter-Cell Fairness for Integrated Satellite-Terrestrial Communication Systems,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2963218636,MmWave Vehicle-to-Infrastructure Communication: Analysis of Urban Microcellular Networks,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2799944166,Graph-Based Resource Sharing in Vehicular Communication,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2911165953,Joint CoMP Transmission for UAV-Aided Cognitive Satellite Terrestrial Networks,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2810911398,Cooperative Communication for Cognitive Satellite Networks,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2918542774,Joint User Access and Resource Association in Multicast Terrestrial-Satellite Cooperation Network,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2797097527,Robust Secure Beamforming for 5G Cellular Networks Coexisting With Satellite Networks,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2755200181,FCSS: Fog-Computing-based Content-Aware Filtering for Security Services in Information-Centric Social Networks,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2898579014,Joint service improvement and content placement for cache‐enabled heterogeneous cellular networks,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2964273565,Fog-Computing-Enabled Cognitive Network Function Virtualization for an Information-Centric Future Internet,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2293583529,A Hierarchical Security Framework for Defending Against Sophisticated Attacks on Wireless Sensor Networks in Smart Cities,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2793130752,Big Data Analysis-Based Secure Cluster Management for Optimized Control Plane in Software-Defined Networks,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2585334930,Capacity of Cooperative Vehicular Networks With Infrastructure Support: Multiuser Case,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2914337503,NSAC: A Novel Clustering Protocol in Cognitive Radio Sensor Networks for Internet of Things,Computer science
https://openalex.org/W3021971398,https://openalex.org/W3012434840,Edge QoE: Computation Offloading With Deep Reinforcement Learning for Internet of Things,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2162742838,Comparative Investigation on CSMA/CA-Based Opportunistic Random Access for Internet of Things,Computer science
https://openalex.org/W3021971398,https://openalex.org/W2913304731,Resource Allocation for Low-Latency Vehicular Communications: An Effective Capacity Perspective,Computer science
https://openalex.org/W4391164045,https://openalex.org/W2974084046,"6G Visions: Mobile ultra-broadband, super internet-of-things, and artificial intelligence",Computer science
https://openalex.org/W4391164045,https://openalex.org/W3188554269,6G Internet of Things: A Comprehensive Survey,Computer science
https://openalex.org/W4391164045,https://openalex.org/W3037051439,UAV-Supported Clustered NOMA for 6G-Enabled Internet of Things: Trajectory Planning and Resource Allocation,Computer science
https://openalex.org/W4391164045,https://openalex.org/W4242781462,Ambient backscatter,Computer science
https://openalex.org/W4391164045,https://openalex.org/W2962732150,Cooperative Ambient Backscatter Communications for Green Internet-of-Things,Computer science
https://openalex.org/W4391164045,https://openalex.org/W2963205726,Optimal Resource Allocation in Full-Duplex Ambient Backscatter Communication Networks for Wireless-Powered IoT,Computer science
https://openalex.org/W4391164045,https://openalex.org/W3146291710,Symbiotic Communications: Where Marconi Meets Darwin,Computer science
https://openalex.org/W4391164045,https://openalex.org/W3129486236,Intelligent Reflecting Surface-Aided Wireless Communications: A Tutorial,Computer science
https://openalex.org/W4391164045,https://openalex.org/W3139899023,Reconfigurable Intelligent Surface Assisted MIMO Symbiotic Radio Networks,Computer science
https://openalex.org/W4391164045,https://openalex.org/W3130292564,Cooperative Beamforming for Large Intelligent Surface Assisted Symbiotic Radios,Computer science
https://openalex.org/W4391164045,https://openalex.org/W3153708218,A Novel Wireless Communication Paradigm for Intelligent Reflecting Surface Based Symbiotic Radio Systems,Computer science
https://openalex.org/W4391164045,https://openalex.org/W3198461541,On the Capacity of Reconfigurable Intelligent Surface Assisted MIMO Symbiotic Communications,Computer science
https://openalex.org/W4391164045,https://openalex.org/W3187736478,Intelligent Reflecting Surface Enhanced Multi-User MISO Symbiotic Radio Systems,Computer science
https://openalex.org/W4391164045,https://openalex.org/W4210487586,Reconfigurable Intelligent Surface Based Uplink Massive MIMO Symbiotic Radio System,Computer science
https://openalex.org/W4391164045,https://openalex.org/W3196686502,Intelligent Reflecting Surface-Aided Secure Broadcasting in Millimeter Wave Symbiotic Radio Networks,Computer science
https://openalex.org/W4391164045,https://openalex.org/W4225742878,"6G NR-U Based Wireless Infrastructure UAV: Standardization, Opportunities, Challenges and Future Scopes",Computer science
https://openalex.org/W4391164045,https://openalex.org/W4210525043,UAV-Assisted RIS for Future Wireless Communications: A Survey on Optimization and Performance Analysis,Computer science
https://openalex.org/W4391164045,https://openalex.org/W2963061782,Joint Trajectory and Communication Design for Multi-UAV Enabled Wireless Networks,Computer science
https://openalex.org/W4391164045,https://openalex.org/W3112368673,Joint 3D Trajectory and Power Optimization for UAV-Aided mmWave MIMO-NOMA Networks,Computer science
https://openalex.org/W4391164045,https://openalex.org/W2887592610,Optimal 3D-Trajectory Design and Resource Allocation for Solar-Powered UAV Communication Systems,Computer science
https://openalex.org/W4367052130,https://openalex.org/W2990740199,"RETRACTED ARTICLE: Application on Virtual Reality for Enhanced Education Learning, Military Training and Sports",Computer science
https://openalex.org/W4367052130,https://openalex.org/W2798243513,On the effectiveness of virtual reality in the education of software engineering,Computer science
https://openalex.org/W4367052130,https://openalex.org/W2913304133,What Is the Difference Between a Systematic Review and a Meta-analysis?,Computer science
https://openalex.org/W4367052130,https://openalex.org/W2909380077,A review of virtual reality technologies in the field of communication disability: implications for practice and research,Computer science
https://openalex.org/W4367052130,https://openalex.org/W2111335329,Beyond PICO,Computer science
https://openalex.org/W4367052130,https://openalex.org/W3091784321,Immersive virtual reality in K‐12 and higher education: A 10‐year systematic review of empirical research,Psychology
https://openalex.org/W4367052130,https://openalex.org/W3201171712,Application Analysis of Virtual Reality VR Technology in Art Design Teaching,Computer science
https://openalex.org/W4367052130,https://openalex.org/W2606853450,"Design, and design education: How can they get together?",Computer science
https://openalex.org/W4367052130,https://openalex.org/W3082306107,Implications of Virtual Reality in Arts Education: Research Analysis in the Context of Higher Education,Political science
https://openalex.org/W4367052130,https://openalex.org/W4205651383,Virtual Reality Technology in Visual Design of Artistic Images: Analysis and Applications,Computer science
https://openalex.org/W4367052130,https://openalex.org/W2922196645,Research on 3D Painting in Virtual Reality to Improve Students’ Motivation of 3D Animation Learning,Computer science
https://openalex.org/W4367052130,https://openalex.org/W4283375988,Research on Art Teaching Practice Supported by Virtual Reality (VR) Technology in the Primary Schools,Computer science
https://openalex.org/W4367052130,https://openalex.org/W3092037719,"The Effect of Geography Teaching Curriculum Enriched with Virtual Reality Applications on Teacher Candidates’ Interest for the Course, Achievement and the Tendencies to Utilise Information Technologies",Psychology
https://openalex.org/W4367052130,https://openalex.org/W2239471389,The Benefits of Virtual Reality in Education- A comparision Study,Computer science
https://openalex.org/W4367052130,https://openalex.org/W2980953136,Virtual Reality and Its Applications in Education: Survey,Computer science
https://openalex.org/W4367052130,https://openalex.org/W6746758037,,Unknown
https://openalex.org/W4367052130,https://openalex.org/W2955063220,Research of Digital Media Art based on Virtual Reality on Animation Design,Computer science
https://openalex.org/W4367052130,https://openalex.org/W3084795046,Effects of an immersive virtual reality‐based classroom on students’ learning performance in science lessons,Psychology
https://openalex.org/W4367052130,https://openalex.org/W3119269875,Interactive Study of Multimedia and Virtual Technology in Art Education,Computer science
https://openalex.org/W4367052130,https://openalex.org/W2759264816,A Virtual Reality Teaching System for Graphic Design Course,Computer science
https://openalex.org/W2094942327,https://openalex.org/W2014806649,Communication as Design,Psychology
https://openalex.org/W2094942327,https://openalex.org/W4237244665,The Role of Women in the Donation Consent Decision: Building on Previous Research,Psychology
https://openalex.org/W2094942327,https://openalex.org/W2095510066,"MEDIA PRIMING EFFECTS: ACCESSIBILITY, ASSOCIATION, AND ACTIVATION",Psychology
https://openalex.org/W2094942327,https://openalex.org/W1992302166,A Meta-Analytic Review of Communication Campaigns to Promote Organ Donation,Psychology
https://openalex.org/W2094942327,https://openalex.org/W2127638919,Using Theory to Design Effective Health Behavior Interventions,Psychology
https://openalex.org/W2094942327,https://openalex.org/W2012524512,"Effects of Information, Education, and Communication Training about Organ Donation for Gatekeepers: Clerks at the Department of Motor Vehicles and Organ Donor Registries",Medicine
https://openalex.org/W2094942327,https://openalex.org/W2060575063,Ombuds processes and disputant reconciliation,Political science
https://openalex.org/W2094942327,https://openalex.org/W1864274370,Disputation by Design,Political science
https://openalex.org/W2094942327,https://openalex.org/W2147837205,"The Media and Interpersonal Communications: The Priming of Issues, Leaders, and Party Identification",Political science
https://openalex.org/W2094942327,https://openalex.org/W2077841078,The Effectiveness of High- and Low-Intensity Worksite Campaigns to Promote Organ Donation: The Workplace Partnership for Life,Psychology
https://openalex.org/W2094942327,https://openalex.org/W1984119561,"Communicating about gifts of life: the effect of knowledge, attitudes, and altruism on behavior and behavioral intentions regarding organ donation",Psychology
https://openalex.org/W2094942327,https://openalex.org/W2157171998,"Signing cards, saving lives: an evaluation of the worksite organ donation promotion project",Psychology
https://openalex.org/W2094942327,https://openalex.org/W2091095136,Facts versus `Feelings',Psychology
https://openalex.org/W2094942327,https://openalex.org/W2000876906,Gender Differences in Family Communication About Organ Donation,Psychology
https://openalex.org/W2094942327,https://openalex.org/W2074963972,Creating Persuasive Messages Advocating Organ Donation,Psychology
https://openalex.org/W2094942327,https://openalex.org/W2100992643,The Effectiveness of Gateway Communications in Anti-Marijuana Campaigns,Psychology
https://openalex.org/W2094942327,https://openalex.org/W2431746197,United Network for Organ Sharing,Computer science
https://openalex.org/W2094942327,https://openalex.org/W2476730547,Using Theory to Select Messages in Antidrug MediaCampaigns: Reasoned Action and Media Priming,Psychology
https://openalex.org/W2094942327,https://openalex.org/W1617454204,Public Communication Campaigns,Political science
https://openalex.org/W2094942327,https://openalex.org/W2087795757,The role of women in the donation consent decision: building on previous research,Psychology
https://openalex.org/W2162112407,https://openalex.org/W2119141833,A model for dynamic configuration of light-weight protocols,Computer science
https://openalex.org/W2162112407,https://openalex.org/W1970426145,&lt;title&gt;QoS-based application programming interface for communication middleware&lt;/title&gt;,Computer science
https://openalex.org/W2162112407,https://openalex.org/W2134919249,A model for flexible high-performance communication subsystems,Computer science
https://openalex.org/W2162112407,https://openalex.org/W2134323418,The x-Kernel: an architecture for implementing network protocols,Computer science
https://openalex.org/W2162112407,https://openalex.org/W2138196571,Crossbow: a toolkit for integrated services over cell switched IPv6,Computer science
https://openalex.org/W2162112407,https://openalex.org/W4248418231,Architectural considerations for a new generation of protocols,Computer science
https://openalex.org/W2162112407,https://openalex.org/W6629026058,,Unknown
https://openalex.org/W2162112407,https://openalex.org/W2105604586,A quality of service architecture,Computer science
https://openalex.org/W2162112407,https://openalex.org/W1992834305,QoS-aware resource management for distributed multimedia applications,Computer science
https://openalex.org/W2162112407,https://openalex.org/W2081642319,A survey of QoS architectures,Computer science
https://openalex.org/W2162112407,https://openalex.org/W2164336324,An error-control scheme for a multicast protocol based on round-trip time calculations,Computer science
https://openalex.org/W2162112407,https://openalex.org/W6642067864,,Unknown
https://openalex.org/W2162112407,https://openalex.org/W2157335831,AQuA: an adaptive architecture that provides dependable distributed objects,Computer science
https://openalex.org/W2162112407,https://openalex.org/W2166808367,Transport system architecture services for high-performance communications systems,Computer science
https://openalex.org/W2162112407,https://openalex.org/W2028239747,Sockets++: a uniform application programming interface for basic level communication services,Computer science
https://openalex.org/W2162112407,https://openalex.org/W1976714853,First IETF internet audiocast,Computer science
https://openalex.org/W2162112407,https://openalex.org/W1515277326,Shared Window Systems,Computer science
https://openalex.org/W2162112407,https://openalex.org/W1489003359,The OSI95 Transport Service with Multimedia Support,Computer science
https://openalex.org/W2162112407,https://openalex.org/W2135300639,The official PGP user's guide,Computer science
https://openalex.org/W2162112407,https://openalex.org/W1482193377,An architecture for end-to-end quality of service provision and its experimental validation,Computer science
https://openalex.org/W4285107918,https://openalex.org/W2963061782,Joint Trajectory and Communication Design for Multi-UAV Enabled Wireless Networks,Computer science
https://openalex.org/W4285107918,https://openalex.org/W32403112,Q-learning,Computer science
https://openalex.org/W4285107918,https://openalex.org/W2885551694,Dual-UAV-Enabled Secure Communications: Joint Trajectory Design and User Scheduling,Computer science
https://openalex.org/W4285107918,https://openalex.org/W6787998924,,Unknown
https://openalex.org/W4285107918,https://openalex.org/W2913340256,Joint Trajectory and Precoding Optimization for UAV-Assisted NOMA Networks,Computer science
https://openalex.org/W4285107918,https://openalex.org/W3085145549,UAV-Assisted Content Delivery in Intelligent Transportation Systems-Joint Trajectory Planning and Cache Management,Computer science
https://openalex.org/W4285107918,https://openalex.org/W2883483673,Optimal Sequential and Parallel UAV Scheduling for Multi-Event Applications,Computer science
https://openalex.org/W4285107918,https://openalex.org/W6684921986,,Unknown
https://openalex.org/W4285107918,https://openalex.org/W2206930994,Unmanned Aerial Vehicle With Underlaid Device-to-Device Communications: Performance and Tradeoffs,Unknown
https://openalex.org/W4285107918,https://openalex.org/W2412503523,Efficient Deployment of Multiple Unmanned Aerial Vehicles for Optimal Wireless Coverage,Computer science
https://openalex.org/W4285107918,https://openalex.org/W6760518690,,Unknown
https://openalex.org/W4285107918,https://openalex.org/W2980672541,Deployment Optimization of UAV Relay for Malfunctioning Base Station: Model-Free Approaches,Computer science
https://openalex.org/W4285107918,https://openalex.org/W3090573937,Multi-Agent Deep Reinforcement Learning-Based Trajectory Planning for Multi-UAV Assisted Mobile Edge Computing,Computer science
https://openalex.org/W4285107918,https://openalex.org/W2962691117,"A tutorial on UAVs for wireless networks:applications, challenges, and open problems",Computer science
https://openalex.org/W4285107918,https://openalex.org/W2268751503,Wireless communications with unmanned aerial vehicles: opportunities and challenges,Computer science
https://openalex.org/W4285107918,https://openalex.org/W2964220104,Liquid State Machine Learning for Resource and Cache Management in LTE-U Unmanned Aerial Vehicle (UAV) Networks,Computer science
https://openalex.org/W4285107918,https://openalex.org/W6741002519,,Unknown
https://openalex.org/W4285107918,https://openalex.org/W2991475146,Uplink Precoding Optimization for NOMA Cellular-Connected UAV Networks,Computer science
https://openalex.org/W4285107918,https://openalex.org/W6683195989,,Unknown
https://openalex.org/W4285107918,https://openalex.org/W2908566763,Caching Unmanned Aerial Vehicle-Enabled Small-Cell Networks: Employing Energy-Efficient Methods That Store and Retrieve Popular Content,Computer science
https://openalex.org/W20106690,https://openalex.org/W1971219113,Privacy in electronic commerce and the economics of immediate gratification,Computer science
https://openalex.org/W20106690,https://openalex.org/W1993938397,Nudging Privacy: The Behavioral Economics of Personal Information,Economics
https://openalex.org/W20106690,https://openalex.org/W2097427281,Privacy and rationality in individual decision making,Business
https://openalex.org/W20106690,https://openalex.org/W4388366539,,Unknown
https://openalex.org/W20106690,https://openalex.org/W1944720853,Mental Models of Security Risks,Computer science
https://openalex.org/W20106690,https://openalex.org/W2158158664,No Inhibitory Deficit in Older Adults' Episodic Memory,Psychology
https://openalex.org/W20106690,https://openalex.org/W1668370811,The Privacy Jungle:On the Market for Data Protection in Social Networks,Business
https://openalex.org/W20106690,https://openalex.org/W2089513810,Usable security and privacy,Computer science
https://openalex.org/W20106690,https://openalex.org/W2099387734,Mental models of privacy and security,Computer science
https://openalex.org/W20106690,https://openalex.org/W2148815182,Usability of anonymous web browsing,Computer science
https://openalex.org/W20106690,https://openalex.org/W1994736698,Understanding insiders: An analysis of risk-taking behavior,Computer science
https://openalex.org/W20106690,https://openalex.org/W2138502710,How safe is safe enough? A psychometric study of attitudes towards technological risks and benefits,Psychology
https://openalex.org/W20106690,https://openalex.org/W2051362523,"Gender, Race, and Perception of Environmental Health Risks",Psychology
https://openalex.org/W20106690,https://openalex.org/W1995843875,End User Perception of Online Risk under Uncertainty,Computer science
https://openalex.org/W20106690,https://openalex.org/W167140012,PETs in the Surveillance Society: A Critical Review of the Potentials and Limitations of the Privacy as Confidentiality Paradigm,Psychology
https://openalex.org/W20106690,https://openalex.org/W4229518385,Age and inhibition.,Chemistry
https://openalex.org/W20106690,https://openalex.org/W2135535819,A Comparison Study of the Effects of a Story-based Video Instructional Package Versus a Text-based Instructional Package in the Intermediate-level Foreign Language Classroom,Computer science
https://openalex.org/W20106690,https://openalex.org/W2135552455,How Different are Young Adults from Older Adults When it Comes to Information Privacy Attitudes and Policies?,Psychology
https://openalex.org/W20106690,https://openalex.org/W2064554575,Presenting Uncertainty in Health Risk Assessment: Initial Studies of Its Effects on Risk Perception and Trust,Psychology
https://openalex.org/W20106690,https://openalex.org/W2086818867,"Sensation seeking, risky driving and behavioral adaptation",Psychology
https://openalex.org/W3039203433,https://openalex.org/W4244034906,Charter of Graphic Design Proposal for a Debate on Visual Communication Design,Computer science
https://openalex.org/W3039203433,https://openalex.org/W2322557363,A Step Towards the Reinvention of Graphic Design,Computer science
https://openalex.org/W3039203433,https://openalex.org/W2009541581,Education and Professional Practice in Design,Sociology
https://openalex.org/W3039203433,https://openalex.org/W2314136894,Graphic Design: Fine Art or Social Science?,Sociology
https://openalex.org/W3039203433,https://openalex.org/W6728272145,,Unknown
https://openalex.org/W3039203433,https://openalex.org/W2058108295,The Early Years of Graphic Design at Yale University,Computer science
https://openalex.org/W3039203433,https://openalex.org/W2323782116,The transformer revisited,Sociology
https://openalex.org/W3039203433,https://openalex.org/W2328669589,The Age of Communication: A Challenge to Designers,Computer science
https://openalex.org/W3039203433,https://openalex.org/W2117890378,"Between Word and Deed: The ICOGRADA Design Education Manifesto, Seoul 2000",Computer science
https://openalex.org/W3039203433,https://openalex.org/W2312595428,"Graphic Design Education as a Liberal Art: Design and Knowledge in the University and the ""Real World""",Computer science
https://openalex.org/W4221073331,https://openalex.org/W3170399042,Görsel İletişim Tasarım Bölümü Öğrencilerinin Sektörel Logolardaki Renk Tercihleri,Physics
https://openalex.org/W4221073331,https://openalex.org/W2955731184,RETRACTED ARTICLE: Visual communication design elements of Internet of Things based on cloud computing applied in graffiti art schema,Computer science
https://openalex.org/W4221073331,https://openalex.org/W3013348454,Pigment Synthesis and Analysis of Color in Art: An Example of Applied Science for High School and College Chemistry Students,Chemistry
https://openalex.org/W4221073331,https://openalex.org/W3085667450,Application of fuzzy intelligent reasoning method in art color measurement,Computer science
https://openalex.org/W4221073331,https://openalex.org/W2752327613,Effects of Animation on Attentional Resources of Online Consumers,Computer science
https://openalex.org/W4221073331,https://openalex.org/W3134642329,The Effect of an Animation Video and Music on Anxiety and Pain Scores Before TRUS-guided Biopsy,Medicine
https://openalex.org/W4221073331,https://openalex.org/W2756729238,The Effect of Animation in Multimedia Computer-Based Learning and Learning Style to the Learning Results,Computer science
https://openalex.org/W4221073331,https://openalex.org/W3146539195,"Recenzja książki Giorgii Aiello i Katy Parry ""Visual Communication. Understanding Images in Media Culture"", Londyn 2020",Sociology
https://openalex.org/W4221073331,https://openalex.org/W2663513069,The landscape of online visual communication of science,Computer science
https://openalex.org/W4221073331,https://openalex.org/W2526852464,A pragmatic cognitive model for the interpretation of verbal–visual communication in television news programmes,Psychology
https://openalex.org/W4221073331,https://openalex.org/W2344974938,The Transverse Musculocutaneous Gracilis Free Flap: Virtual Animation–Assisted Dissection and Application in Breast Reconstruction,Medicine
https://openalex.org/W4221073331,https://openalex.org/W3126244505,Photoshop and Illustrator Use in Instructional Design: A Case Study of College Visual Communication Course Design,Computer science
https://openalex.org/W4221073331,https://openalex.org/W2793493214,"On the Occasion of Publication of the Special Issue on ""Now and Future of Technology of Microwave Chemical Processes""",Materials science
https://openalex.org/W4221073331,https://openalex.org/W2947309170,A Study on the Effect of Prolactin Gene Variants on Milk Production Traits of Holstein Cattle,Biology
https://openalex.org/W4221073331,https://openalex.org/W3120983578,Visual Goal Human-Robot Communication Framework With Few-Shot Learning: A Case Study in Robot Waiter System,Computer science
https://openalex.org/W4221073331,https://openalex.org/W3133547116,Research on the Performance of Impressionist Painting Color Visual Communication Based on Wireless Communication and Machine Vision,Computer science
https://openalex.org/W4221073331,https://openalex.org/W3167881583,The Effects of Virtual Reality and Animation Supported Science Education on Students’ Some Learning Products,Psychology
https://openalex.org/W2231184814,https://openalex.org/W1487058002,Usability: Turning Technologies into Tools,Engineering
https://openalex.org/W2231184814,https://openalex.org/W1969458033,"Media studies, mobile augmented reality, and interaction design",Engineering
https://openalex.org/W2231184814,https://openalex.org/W4233145182,Windows and Mirrors,Art
https://openalex.org/W2231184814,https://openalex.org/W573940516,"Rhetoric, Innovation, Technology: Case Studies of Technical Communication in Technology Transfer",Business
https://openalex.org/W2231184814,https://openalex.org/W2670007299,"Communication Design: Principles, Methods, and Practice",Computer science
https://openalex.org/W2231184814,https://openalex.org/W1517850411,Business Leadership in China: How to Blend Best Western Practices with Chinese Wisdom,Sociology
https://openalex.org/W2231184814,https://openalex.org/W2149305514,"Designing globally, working locally",Computer science
https://openalex.org/W2231184814,https://openalex.org/W2084412866,CULTURAL THOUGHT PATTERNS IN INTER‐CULTURAL EDUCATION,Psychology
https://openalex.org/W2231184814,https://openalex.org/W83859102,Universal Usability: Designing Computer Interfaces for Diverse User Populations,Psychology
https://openalex.org/W2231184814,https://openalex.org/W2501710558,Social Movements and Their Technologies,Sociology
https://openalex.org/W2231184814,https://openalex.org/W1957408807,The Internet and Global Governance: Principles and Norms for a New Regime,Political science
